paralog_gene,mean_dz,max_dz,n_pairs
SNX15,0.6514297896824875,1.8487490303814411,4
SEC14L1,0.6509888088330626,1.320918932557106,6
B3GAT1,0.6506152600049974,3.86127744615078,6
DERL3,0.6502343621104956,0.8089504484087229,3
SH3BP5L,0.6493720874171173,3.4323909766972065,4
EPHB6,0.649103332310915,2.546213448047638,7
DMXL1,0.6486286494129563,1.801284035667777,4
TMOD2,0.6477422260989746,1.4984260071069002,6
NLRP14,0.6463348861369822,2.7782653979957104,9
MLF2,0.6462125472483025,1.1624440524028614,4
SLC20A2,0.6457974888991667,1.784168392419815,4
CXCL1,0.6440095693959544,22.39364792779088,30
HIC1,0.64366087053592,1.495671585202217,3
RAVER2,0.6432672068476677,0.9145166426897048,3
RPS16,0.6425312198189761,1.0949768577830508,3
SSH2,0.642499246324102,1.9355160593986511,6
RAD51B,0.6414540541757431,1.935731173492968,7
PGM1,0.6394728003069758,1.445709727704525,6
ACBD4,0.6392851006239653,1.285320047289133,6
CHSY3,0.6384452229055265,9.174635544419289,12
DCAF6,0.6378058111150957,3.3260136768221855,5
PSD3,0.6367576469977697,1.5415871739387512,6
VNN2,0.6341410567983985,0.9319762289524078,3
TXNDC5,0.6316444454862071,1.692673772573471,8
ATG9B,0.6314492324988047,0.878156840801239,3
CEACAM21,0.6309571328262488,1.3766914512962103,6
TUB,0.630914956331253,1.54986222833395,3
RHBDL3,0.6302988131841024,1.4928693026304245,3
ZEB1,0.6301061685804503,1.69377613812685,4
ID1,0.6283010693212512,3.2948456406593323,8
ZNF512,0.6281865608157162,1.266290990635753,4
JAKMIP2,0.6281802877783775,1.071385219693184,3
PWWP2A,0.626974113301163,2.4043993200175464,4
CLSTN3,0.6268827751434097,0.991158138262108,3
IQGAP1,0.6267212679881401,2.3856188282370567,8
KANK3,0.6255214090148608,1.0634280815720558,3
SLC10A4,0.6246052632729212,0.6754945367574692,3
WDR12,0.6241590186713064,1.5148635059595108,4
FNDC3B,0.6237958233242515,1.385225385427475,4
PSMA1,0.6206910767030793,2.3221318816441463,21
SLAMF7,0.6202099853091769,1.4384773522615433,9
ME1,0.6201374575409385,3.662423551082611,7
TXNRD3,0.6189776414798366,3.10558257997036,9
ADNP2,0.618684944361595,1.3795659840106964,4
RAPGEF4,0.6185674940546354,2.42609816044569,3
MSX1,0.617541999444376,3.0942970775067806,4
EIF4E3,0.6173761968190471,1.4103977289050815,6
PSMA7,0.616835421173141,3.0804691432436946,21
ITPKB,0.6159932385198772,0.6338005629368126,3
ANKHD1,0.6159069022601102,1.7523618340492249,5
ATP6V1A,0.615370268043846,2.196677688509226,8
SUN2,0.614004734903574,2.7761127427220345,6
CAPG,0.6135993083014948,1.7735643381020054,15
UPB1,0.6131692960237464,3.1669134572148323,3
WBP2NL,0.6130769513547422,1.2923173271119597,3
USHBP1,0.6115720036129156,1.7377797961235046,3
PHC2,0.6110049569986147,2.188296351581812,7
APOBEC1,0.6108388053770695,6.017887924332172,9
ZNF184,0.6102682372503396,3.834460365585983,9
PTGR2,0.6091756969690323,1.4784800335764885,3
PHF23,0.6081987135830926,1.548672042787075,4
MTCP1,0.6075959490165891,1.312893222697312,3
ABCD1,0.6060061612062984,1.431253582239151,9
RPF1,0.6054678908769776,1.7210403864801682,3
TTLL9,0.6054385559762826,4.250827050061616,6
PSMC2,0.6034908683467136,3.2010409384965897,19
ZBTB9,0.6032522063081464,0.6914839744567871,3
RERE,0.603014370394198,1.5558752045035362,4
SCAF8,0.6027310392734848,1.2237974535673857,4
ACYP1,0.60224147396156,2.188416201621294,4
ADAM2,0.6015026293850193,15.423200771212578,24
FUT4,0.6013916370769341,0.91670573502779,3
FNIP1,0.6002178138775442,2.2191284680739045,4
NT5C,0.5997557129468629,1.3090602904558182,4
TBC1D22A,0.5997058383813195,0.9912546873092652,4
CHKB,0.599106358571185,1.4696904830634594,9
PDGFA,0.5987847050031027,1.0977699607610705,3
CYP2J2,0.5977521126086895,2.0202240496873856,13
JADE1,0.5976212231546771,2.61350110033527,7
TECR,0.5970421420312486,1.8367338553071024,4
USP48,0.5970405615427823,2.3839545845985413,6
ODC1,0.5968126518585007,1.6776393353939056,7
TBC1D10A,0.5966238114568923,2.585657462477684,9
DPYS,0.5966231730999425,3.7948458902537823,6
B4GALNT3,0.5954055935144424,1.6872758120298386,3
SLAMF6,0.595036156475544,3.5967957116663456,12
FZD8,0.5950089941422144,4.209916852414608,6
MRPL2,0.594755845876019,1.5375042139817403,3
PTPN21,0.594716674706433,3.805678803473711,4
ATP6V0A2,0.5943164214651729,1.443322828039527,8
RRAGC,0.5928158770992755,3.623593419790268,11
ACBD5,0.59273812573172,2.258693043142557,7
CMTM8,0.5926289061705271,0.7904080525040627,6
NUDT3,0.5910321197054043,1.4113338328897953,7
ERI3,0.5909343136687918,1.197945401072502,2
CSNK2A1,0.5907928610757791,1.5519267590134405,4
SMARCC2,0.59070736071465,2.0072336308658123,5
TP53INP1,0.5880826786160469,2.391548439860344,3
SEC31B,0.5874318120380243,1.4423128105700016,3
PMPCB,0.5868739786361001,3.673907265067101,15
FAM219A,0.5865815331538519,1.0958542227745056,3
TOP1MT,0.5865049141690305,1.4222063989711735,3
SLC7A5,0.5856936531338333,4.551879744976759,16
TATDN1,0.5853554078040477,1.150843933224678,4
FAF2,0.585297795132858,0.8373850807547569,4
GABPB1,0.5851957319149127,0.9281294867396356,3
SLC9B1,0.5850278002520403,1.3934344090521336,3
TAF6,0.5846477674435097,1.800184104591608,6
MYCL,0.5838409134497246,3.323413008823991,6
ARHGAP25,0.58293427589039,0.7684761434793472,3
CIAO3,0.5828498246478585,1.1267555933445692,4
PSKH2,0.5828315456087391,9.97006624378264,15
ADRA2A,0.5823251465335488,2.2265438437461853,3
ADGRD1,0.5818130026261011,1.6085152626037598,3
SLC16A12,0.5812489982650039,8.897248877678066,21
TRAFD1,0.5808905797700087,1.07074037194252,3
EXOC6B,0.5807158394406239,1.2377646267414093,3
LNX2,0.5805656909942627,1.457454513758421,6
NIPSNAP1,0.5799143893806135,1.490358010865748,8
BAIAP2,0.5799128398289036,1.2263144329190254,7
KLF17,0.5798182538193134,11.634582336060705,18
MAPRE3,0.5792329109584291,1.6948004914447663,6
ZRSR2,0.5791170419238969,1.2252421900629995,5
FZD5,0.5787005673539123,2.3400540500879288,8
NDFIP2,0.5785078588022545,0.9138633161783218,4
CD69,0.5783399151017269,2.3878651335835457,6
GSR,0.5779864833263576,2.465766042470932,12
PIH1D2,0.5778425931930542,1.3388554453849792,3
FAM118A,0.5778119036209551,1.5460222214460373,4
PLEC,0.5765860330743712,1.3702175542712212,7
SMARCC1,0.576453378070524,1.0625226721167564,4
KCNH2,0.5763892928759257,4.986923590302467,6
ZC3HAV1,0.5762140216427077,1.5931906457990408,7
PSTPIP1,0.5743690151721239,1.2052796464413404,3
FN3KRP,0.5737555728604397,0.6938863936811686,3
SFT2D1,0.5736638360515134,1.4903910160064695,8
RPL26L1,0.5729194966469127,1.6480646733335569,3
SMARCE1,0.5729120245456044,0.980196699500084,4
TBC1D8,0.572902089295288,1.1549181640148165,3
EPB41L4A,0.5725168896218141,3.5402369648218155,12
EHD2,0.5709575081451072,3.571570286527276,9
GLT8D2,0.5707655747731527,2.1290975511074066,3
XIAP,0.5707123624064477,1.5579107105731964,7
PAFAH1B3,0.5703761062020154,1.2272540256381037,4
SYNJ1,0.5702189415072402,1.3072611689567566,3
EME1,0.569397149304486,1.7564071267843246,4
R3HDM1,0.5693182643307806,2.711428850889206,4
EGFL7,0.5689819217733413,1.88389902561903,3
POLB,0.5687608592751572,1.406419973820448,5
ATG2B,0.5687442233223314,1.2200224101543429,3
ITGB6,0.5686808946232002,10.293902900069952,15
BIRC2,0.568408837702098,1.6389125101268291,8
ARAP3,0.5683321778972944,1.1738719642162323,6
PEX5,0.5670233393708864,0.6299092024564743,3
LCP2,0.5669301524758339,0.7510752864181995,3
SLC33A1,0.566175520680815,1.2910237163305285,4
CDKL1,0.5659120629231135,1.0889751873910427,3
CPEB1,0.5655949951323226,4.591240040957928,10
LRFN2,0.5652515193602691,1.9292275235056875,6
FNIP2,0.5652167766584824,1.172669991850853,4
ULK1,0.5642863430082798,1.2033894695341587,5
KDM6A,0.5634786536296209,1.786644347012043,6
LRRFIP2,0.5633816318482492,1.2633924335241318,4
CDKN2AIP,0.5633351989225266,1.5353860072791576,4
MCF2,0.5628804791873941,2.3100140106398612,6
SOX10,0.5626383498311043,10.355306543409824,31
CHD5,0.5619353978715177,7.351309210062027,24
SYNE2,0.561742439866066,0.6842169314622879,3
HNRNPUL2,0.561577392574607,2.944456190033175,9
BCORL1,0.5600998951407669,1.463866300880909,4
NCKAP1L,0.5600186614469834,1.2653038220203998,5
PITPNM2,0.5598460224767526,2.07447212934494,12
TDRD9,0.5589955200751623,1.5134354680776596,6
EXT1,0.5574555526384048,2.0386968180537224,9
PHLPP2,0.5566030393044153,1.092489331960678,3
RLF,0.5558347925328034,2.6675997897982597,6
IRS1,0.5543693414268395,0.8115134388208389,3
LEPROT,0.5543207814865104,1.3237878195941448,4
TXNIP,0.5541156822045147,3.303642340004444,13
ARID4A,0.5528433721686558,1.8684941679239273,4
CSNK1A1L,0.5526017750768611,14.866006512194872,24
IGSF3,0.5524744540452957,2.7961666733026505,6
AMMECR1,0.552225012332201,1.0847601294517517,2
RTCA,0.5521846138862229,1.3036388410682525,3
TMEM131L,0.5519015113720631,1.2357406057417393,4
WDFY3,0.5490211695432663,1.233453407883644,3
KPNA4,0.548849857872014,3.1623737160116434,22
LTBP4,0.5485182987918055,1.5389104932546616,10
SGMS2,0.5477024465799332,2.0630817860364914,6
DYNLL1,0.5463786038467382,1.07604967802763,5
SPATA6L,0.545742355287075,1.2398504093289375,3
RPS14,0.5452678005496948,0.9259509454724816,3
PLPP1,0.544940114331742,1.4920398890972135,3
PDE6A,0.5448962335164348,6.082082065753639,9
LIPG,0.5444883632784089,2.436364082619548,3
SIPA1L1,0.5439150507251421,2.111552745103836,9
TBC1D2,0.5427534878253937,1.0234024226665497,3
TRIM25,0.5418986285429004,1.3147632330656052,8
BCL2A1,0.5413554960861802,2.7860269993543625,10
CNNM1,0.5401686669016877,2.617742143571377,9
UTRN,0.5396615794549385,1.6312213391065598,3
CTNNA2,0.5394063196144998,5.011859372258186,8
FAM89A,0.5393426359839162,2.059993252158165,4
CSRNP1,0.5390894610900432,1.246470795944333,6
SEC23B,0.5383294763431299,0.929756758734584,4
GALNT8,0.5368354097008705,2.4985916540026665,27
NHP2,0.5363732042169428,1.5053127207315686,3
B4GALNT4,0.5360329928031812,1.8650568835437296,3
ABCD2,0.5355280668785175,1.3959420174360275,6
HRH2,0.5350217707455158,0.6404627822339535,3
ANGPT4,0.5326585204030077,8.651471526362002,15
BHLHE40,0.5318937229734605,1.7587869800627232,12
CCDC9B,0.5317817355195681,1.3339207991957664,3
STARD3,0.5309812846593509,1.2444606497883797,5
JAK3,0.530810736194253,5.738689661026001,25
ARF3,0.5302676887561878,1.4486531615257263,3
PPIP5K2,0.5301771976427587,0.9043617099523544,4
USP38,0.530056142558654,2.045014292001724,3
PI4KB,0.5299633422537853,1.5667143156816072,3
PPP6R1,0.5294873841103689,2.3679745569825172,8
RAD23B,0.5285156633275152,1.3233952522277832,4
AR,0.5284359728296598,2.776821929961443,9
ING4,0.5283204080257978,2.3896710202097893,13
LONRF3,0.52822062621514,1.7460260838270187,6
CLEC2D,0.5281474338844419,2.5060840025544167,6
ZNF316,0.5279670978262627,1.21805889159441,4
ARHGAP31,0.5278294856349627,0.8817820101976395,6
UCHL1,0.5276852548122407,1.9674736857414248,2
NOD2,0.5272586370507876,1.000483401119709,6
ALG6,0.5260324439439221,0.9050379395484924,4
TMTC2,0.5256098446746668,2.2205794602632523,6
TADA2A,0.5255289335836052,1.3865659609436989,6
ZFAND1,0.5253668486949714,2.413202241063118,8
IPCEF1,0.5249837475518385,0.7140880711376667,3
IFI16,0.5248434721595712,2.162384908646345,9
RIMKLB,0.5243986466278633,0.7992471698671579,3
TMEM131,0.5240858271790676,1.0325935371220112,4
TNNC2,0.5236452120201042,0.7305122315883636,3
EP400,0.5235310884723496,1.596984189003706,6
PDE3B,0.5231562902530035,1.0179319977760315,3
TSPAN4,0.5228099780401316,1.7278913781046867,9
FBN1,0.5225322370727857,1.0741830319166183,3
SLC45A2,0.5218194427434355,0.7648696533869952,3
SGTA,0.5215871812045398,1.368312917649746,4
IFNAR1,0.5214880906282092,1.1881884299218657,4
CCNK,0.5209319036529707,1.3458248004317284,4
RHOQ,0.5202245479067673,1.0108087360858915,4
GPR107,0.519970977200137,1.0211434287484735,4
BTBD10,0.5197672207529345,1.1522063836455343,3
GTF2IRD1,0.5195606052875519,1.0779261887073517,3
DDHD2,0.5192314053275204,1.6911084353923798,8
FAM20C,0.5186285177866617,1.1846794113516808,3
HMOX2,0.5178250633180143,1.8082709312438965,3
C3AR1,0.5173560633427567,1.5706468224525452,9
ZNF497,0.5170806281641126,2.7937943562865257,25
TESC,0.5159753251882625,1.7617478668689728,15
CUL7,0.5154843578735987,0.9176555387675762,3
SLAIN1,0.515383749268949,1.5671583376824856,3
LZTS1,0.5152758411907902,1.2367661502212286,6
SETBP1,0.5151092745363712,1.030420571565628,3
PLEKHA1,0.5146270794689581,1.2813361585140228,4
PTPRC,0.5140653231905566,1.9157721996307373,9
STIM1,0.5136539560523963,1.2701512724161148,4
GFM2,0.513529594695659,1.9946220815181732,11
STX6,0.5134933246166139,1.6126135736703873,8
SMNDC1,0.5132978124726563,1.4014348689490213,3
STARD4,0.5127467246105274,1.839486334472895,3
TIPARP,0.5122572501544104,1.229669325053692,6
HIPK4,0.5117032180229822,5.939265713095665,9
ST6GALNAC6,0.5113168352593979,1.027691664174199,6
FRY,0.5110975280404091,1.0131234526634216,4
SASH1,0.5110317418972651,0.995977133512497,6
ZFAND3,0.5110210840318413,2.4308861047029495,8
IRF2BPL,0.5109664854469164,3.115452414378524,7
PARP12,0.5104084078175926,2.143073622137308,14
TIMP4,0.510135537811688,2.458146035671234,7
BTF3L4,0.5097264951070267,1.314403463214841,3
FAM76B,0.5081632566976343,1.2830545976758003,4
GNAO1,0.508089576746958,2.3813503608107567,30
ALG5,0.5074810874423196,0.9557743892073632,4
HDAC4,0.5064091552048922,2.826825879514218,12
INHBB,0.5054349828925397,4.236217571422458,9
ZNF280C,0.5053642147945033,1.6559345871210098,9
ZNF280A,0.5052109952602122,5.512385107576847,9
RPS27L,0.5049656005137715,1.323955982307402,3
MTF2,0.502896453817911,2.8293951377272606,8
DVL3,0.4998875404941664,2.480471432209015,8
PREX1,0.49975002898524207,0.8808507323265076,3
FZD1,0.4997016131463978,5.585516300052404,9
WDR5B,0.4996850127871666,2.0727937910705805,9
PSMA6,0.49881293632038254,1.3219552026578831,18
SPAG9,0.4980927513081493,1.2122115716338158,4
HCFC1,0.4975768104195595,1.2768526375293732,3
RCL1,0.49707318875723105,1.2396604865789411,4
AKR1C4,0.49695104469234747,14.531898126006126,24
PLXNC1,0.49694136759409535,1.6745790243148804,13
TMEM170B,0.49668268859386444,0.8942965492606163,3
PAFAH1B2,0.49665674036665985,1.5288611315190792,4
PRAG1,0.49606387930301327,0.9262889176607132,3
RHBDF1,0.49549778349076706,1.3320772028528154,3
RNASE7,0.49487607056895894,3.365159484557807,6
PPA2,0.49380793662308886,2.4177970439195633,4
ABRAXAS2,0.4922529356985236,1.289923019707203,4
PDE6B,0.4920943394924204,0.9061827342957258,6
MRPS7,0.49196103534481184,1.0157664039795962,3
RAMP2,0.49165238564213115,2.255769059062004,6
TMEM200C,0.49044712136189145,1.6998881287872791,3
CTPS2,0.49000681162399884,1.2749042958021164,4
RPL13A,0.4898455272673025,0.6874875033684417,3
CNTNAP4,0.48976730788126593,2.157471001148224,4
ITM2A,0.4895750361776585,1.440263457596302,8
TNIP3,0.48935516923666,0.9767343625426292,3
CLPTM1L,0.48926566852327613,0.9073891639709472,4
IL16,0.4887308267255623,1.153558328747749,3
SH2D3C,0.48853485348323983,0.9855224881321192,3
SFMBT2,0.48808701508919783,1.614400178194046,16
ZBTB24,0.48807731148480005,1.4460625611245632,8
RAPGEF6,0.48711022438517393,1.473976008594036,4
CLMP,0.4864323226114114,3.881235711276531,15
PON1,0.48631516518071294,2.6588134169578552,4
FEM1A,0.48625397128355413,1.424521021544933,7
AQP8,0.48347614084680873,3.140482656657696,12
METAP1D,0.48307871625872867,1.1197070737258283,5
CROCC,0.4830655843834393,1.186972298717592,3
EBF4,0.48298341501504183,2.056970153003931,9
TPCN1,0.48287216139336436,0.953776814043522,3
RANBP6,0.4826564624571663,1.375253993552178,5
BAZ2A,0.4826209662841579,1.96844644844532,4
BCL11B,0.4821118291777869,0.8055762746371329,3
TPD52L2,0.48178799951734247,2.151605010032654,7
CCDC102A,0.48130368689695996,0.8768427520990372,3
NSDHL,0.48115738542818143,1.3537934944033625,10
FOXE1,0.48021805339182416,4.37181556597352,15
ARHGEF6,0.4801401086876335,1.846442436799407,4
PRSS27,0.48013162170536816,0.7765270099043846,4
CERS4,0.4799365798632304,2.3727821428328753,9
ARHGEF9,0.4789082420368989,1.5833210609853268,3
SMO,0.4786570354675253,1.2118099480867386,3
HMOX1,0.4785335461298625,0.692153811454773,3
ASPHD1,0.4782205472389857,0.8689969182014465,3
PLEKHA6,0.4776783817344242,1.9510929360985756,9
KCNJ9,0.47762539858619374,3.7109917998313904,6
EHMT1,0.4771749787439362,2.204759191721678,13
ADGRL1,0.47697552448759467,0.4848787542432546,3
ID3,0.4760725125670433,1.4189212322235107,6
RCAN1,0.4758227989077568,1.38141730427742,6
ZC3H10,0.475569613588353,1.1892572790384293,3
ARNT,0.47528362149411507,1.0403090957552197,4
SCAMP1,0.47524133709080973,2.9426824264228344,12
PCDH9,0.4751009196043014,0.4751009196043014,1
ZMYND8,0.4745954955402666,1.1723847463726995,4
RRAGA,0.47428105017547506,1.8140571671538055,11
PSMA2,0.47388735368887597,1.9871772803502892,27
ARPC1B,0.47351513594734507,1.456895962357521,4
ABCB9,0.4734732750803232,2.910443663597107,16
STAT3,0.47307599270247097,5.437481597065926,27
ADCY3,0.47266023357709247,2.3074253648519516,12
SOX11,0.4712217003107071,0.4712217003107071,1
TMEM248,0.47101881353661684,0.992343582212925,4
COPG1,0.47040700719039513,1.5799409672617912,4
ABI2,0.47009442651684186,1.3622233271598816,7
WFDC5,0.46988486188153433,1.4593388065695765,3
SLC35E1,0.4695698781496807,0.9397218124940993,4
BLM,0.46942930380257447,1.6043137162923813,4
SOWAHD,0.46940012524525326,1.072120577096939,3
MAP3K5,0.46939509361982346,0.8491298779845238,3
POLDIP3,0.4688033793282618,1.0053294781689457,3
ZDHHC17,0.4684861513475577,0.7921428270637989,3
F2R,0.46836305400991063,1.0981386303901672,25
SLC46A1,0.46722240000963206,1.1585031002759931,3
LTB,0.46714126049644417,3.2399780303239822,9
ZSCAN23,0.46624770920191494,1.4014431089162829,7
PMEL,0.46500560827553267,1.4819643050432203,3
CLEC7A,0.46493350878535283,7.105074064806104,21
ACVR2A,0.46287633972242476,1.5692228898406029,20
FUNDC2,0.4626956134609322,1.2187626715749502,4
PARP11,0.4621821803351243,1.377719335258007,6
FAM117B,0.4621359057427281,1.5666231866925957,8
AKT3,0.46114272699370096,2.8896028995513916,16
BIRC3,0.4606270997651986,2.0801437497138977,7
SLC25A22,0.4605756029486656,1.1497164331376553,3
CA3,0.4605146741011628,3.677660262212157,27
SERPINB6,0.46042145509272814,0.737642920576036,3
NPBWR1,0.46039089205719175,6.7675806209445,21
SLC39A10,0.4603644416468614,1.528147527948022,16
LRRC8D,0.4596815072704115,1.966495521366596,12
IER2,0.45963112446033305,0.939110666513443,4
PKP4,0.45951597572646263,1.659161597490311,9
JOSD1,0.4590100022967662,1.2879380653612316,4
HMGB4,0.4587063948727316,4.366201665252447,9
NSUN5,0.4584855500875776,1.2239306989988876,3
EIF4H,0.45822290901934304,1.751779928803444,6
SFMBT1,0.4581060906762567,1.1866986062377691,11
ATXN7L2,0.45768051547929645,1.3041234612464905,4
DBNDD1,0.4569867444806732,1.7019819393754003,3
PIK3R1,0.4567865170694454,1.033855952322483,4
ANP32B,0.45653211255472015,1.33490002900362,8
ETS1,0.4565296963288207,3.0708041936159134,32
HDGFL2,0.456359577180728,2.0098084583878517,11
AP2S1,0.4556404070402791,3.1561480909585953,23
HNRNPA2B1,0.4555634798351136,6.902473375201225,48
CD2,0.45529609359800816,1.1550377923995256,3
APH1A,0.4548237741466561,1.1259728744626043,4
CXCR4,0.45460954556862504,1.2637839615345,3
BST1,0.45448704808950424,1.8894726261496544,3
ICAM1,0.4540193020147771,2.926075179129839,9
MPZL2,0.4537299244354169,1.774811439216137,9
ATG4B,0.4536668828346406,1.8051054626703265,12
LHPP,0.4534894611246677,1.364215448498726,9
KCNQ5,0.4530870368083318,1.928747147321701,3
NPEPL1,0.4530404731631279,0.9499732963740826,3
ZFX,0.45267121004071664,1.1451097130775452,8
TMOD3,0.45244544960650235,2.0523118674755096,7
ERI1,0.45243767245824873,0.78221195936203,4
TSPO2,0.45232481105873984,1.5983399078249931,3
ETV7,0.45199176607032615,2.1107077300548553,3
BOLA3,0.4513623123983845,0.8740177303552628,4
TWIST2,0.45118921213886803,19.643652023747563,36
NDUFA4,0.45058290031738574,1.1880891134496778,3
ZNF276,0.44988536515375643,0.9379698187112808,4
ZNF420,0.4494225326925516,1.5426764767616987,3
GMPR,0.449255565430034,3.4825983867049217,14
RPS23,0.4489747713779253,1.3515911549329758,4
PHTF2,0.44881525629118546,0.9893811345100404,4
SEBOX,0.4480101333132812,11.572300523519516,21
PIK3R3,0.4479937615018477,1.7132835015654564,8
RBM4B,0.4472487549783631,0.8308862325214191,3
FGL2,0.4472039511634244,1.2068656124174597,9
CXCR6,0.4467794221515457,0.923330258578062,3
CA13,0.44653101320619937,3.6419619619846344,27
HYOU1,0.44640179502618965,9.021996214804282,39
ANKRD24,0.4463565796613693,0.6003441885113716,3
