dep_gene,paralog_gene,mean_identical_score,delta_z,group,rank,rank_pct
PSMA6,PSMA2,33.7711,0.0991673688157003,Non-significant background,1479,15.252139837063009
NR1H3,THRB,25.99735,0.0990627618997211,Non-significant background,1480,15.262452304836547
GSTP1,GSTM3,30.38095,0.098983850228139,Non-significant background,1481,15.272764772610087
TPM1,TPM3,91.0372,0.0989594005268481,Non-significant background,1482,15.283077240383625
ST3GAL4,ST3GAL3,34.018,0.098939568442581,Non-significant background,1483,15.293389708157163
CPNE3,CPNE7,54.81465,0.0989016763527211,Non-significant background,1484,15.3037021759307
DAPK1,DAPK3,39.17625,0.098869352395105,Non-significant background,1485,15.314014643704239
ACVR2B,BMPR1A,27.78795,0.0988153386286176,Non-significant background,1486,15.324327111477775
ACADVL,ACAD8,23.61815,0.0988142378281993,Non-significant background,1487,15.334639579251313
TAOK2,STK25,22.88925,0.0987967037587351,Non-significant background,1488,15.344952047024854
PPP4C,PPP3CA,31.83675,0.098781145514363,Non-significant background,1489,15.355264514798392
ACAA2,ACAT2,43.073,0.0987108988318871,Non-significant background,1490,15.36557698257193
CEBPE,CEBPG,24.54095,0.0986312076783808,Non-significant background,1491,15.375889450345467
ARFIP2,ARFIP1,55.8545,0.0986308385144036,Non-significant background,1492,15.386201918119005
MOB3A,MOB1A,52.19425,0.0985773441460357,Non-significant background,1493,15.396514385892543
PSMA4,PSMA6,30.40135,0.0985630920121957,Non-significant background,1494,15.406826853666084
PURG,PURA,50.29445,0.0985416451666074,Non-significant background,1495,15.41713932143962
ARPC1A,ARPC1B,68.19455,0.0985049447555477,Non-significant background,1496,15.427451789213158
DDX39A,DDX20,22.22195,0.0985039470132,Non-significant background,1497,15.437764256986696
MSRB2,MSRB1,28.2304,0.0983855388276766,Non-significant background,1498,15.448076724760234
TOP1MT,TOP1,59.71875,0.0983461807081207,Non-significant background,1499,15.458389192533772
LRCH3,LRCH4,41.6796,0.098180972188639,Non-significant background,1500,15.46870166030731
SPPL2B,SPPL3,23.61345,0.0981558355529151,Non-significant background,1501,15.47901412808085
YPEL1,YPEL5,30.0021,0.0981466238756572,Non-significant background,1502,15.489326595854388
EEF2,GFM1,22.099,0.098134005106498,Non-significant background,1503,15.499639063627926
AGO1,AGO2,82.40105,0.098128688016371,Non-significant background,1504,15.509951531401464
ZNF433,ZNF700,56.5209,0.0980741275415724,Non-significant background,1505,15.520263999175002
ZFP62,ZNF721,32.4791,0.0979999133728745,Non-significant background,1506,15.53057646694854
DDX47,DDX31,24.23725,0.0979239289271849,Non-significant background,1507,15.54088893472208
SLK,MAP4K4,20.5323,0.0979133199694547,Non-significant background,1508,15.551201402495618
MYNN,GZF1,20.8638,0.0978761760251045,Non-significant background,1509,15.561513870269156
UBE2E1,UBE2Q2,22.75925,0.0977779019626886,Non-significant background,1510,15.571826338042694
RAPGEF2,RAPGEF6,64.66395,0.0976776827886177,Non-significant background,1511,15.582138805816232
CHD2,SMARCA1,24.0764,0.0976743991768298,Non-significant background,1512,15.59245127358977
TM9SF3,TM9SF1,33.81435,0.0976341288334552,Non-significant background,1513,15.602763741363306
CREBBP,EP300,58.4451,0.0976210337375369,Non-significant background,1514,15.613076209136848
PITPNA,PITPNC1,35.92925,0.0975929603384087,Non-significant background,1515,15.623388676910386
SPAST,KATNA1,28.5483,0.0975746899397454,Non-significant background,1516,15.633701144683924
LYRM4,SDHAF1,26.5743,0.0975678711367669,Non-significant background,1517,15.64401361245746
SH3BP1,ARHGAP17,37.7837,0.0975448331860308,Non-significant background,1518,15.654326080230998
SMAD3,SMAD5,64.39975,0.0974495633450746,Non-significant background,1519,15.664638548004536
CEBPE,CEBPB,29.70345,0.0974491141670837,Non-significant background,1520,15.674951015778078
AP2S1,AP3S1,37.8932,0.0974485658501467,Non-significant background,1521,15.685263483551616
AP1S2,AP3S2,32.57935,0.0974119335102849,Non-significant background,1522,15.695575951325152
ACADVL,ACAD9,44.0752,0.0973934523655304,Non-significant background,1523,15.70588841909869
EHBP1,EHBP1L1,30.52525,0.0973883794904706,Non-significant background,1524,15.716200886872228
SLC35A2,SLC35A1,42.0185,0.0973392737955481,Non-significant background,1525,15.726513354645766
SH3KBP1,SH3D21,23.1774,0.0972407539699497,Non-significant background,1526,15.736825822419304
PSIP1,HDGF,34.20205,0.0971817769385818,Non-significant background,1527,15.747138290192844
PPP5C,PPP6C,29.05485,0.097156771865144,Non-significant background,1528,15.757450757966382
SMARCAD1,SMARCA5,20.79245,0.0971526383784247,Non-significant background,1529,15.76776322573992
CTSV,CTSZ,23.9185,0.0970273044975437,Non-significant background,1530,15.778075693513458
FAM76A,FAM76B,70.76185,0.0969863352786677,Non-significant background,1531,15.788388161286996
SH3BGRL2,SH3BGRL,61.60025,0.096963898541354,Non-significant background,1532,15.798700629060534
MCM6,MCM5,27.3525,0.0969151112114419,Non-significant background,1533,15.809013096834073
MAP2K7,MAP3K2,20.2108,0.0968926771205121,Non-significant background,1534,15.819325564607611
ZNF253,ZNF92,62.5218,0.0968903906987537,Non-significant background,1535,15.82963803238115
RPS6KA4,RPS6KB2,32.68925,0.0968416134203967,Non-significant background,1536,15.839950500154687
STAT5B,STAT5A,92.72795,0.0968343428651997,Non-significant background,1537,15.850262967928225
CHD1L,CHD1,22.35005,0.0968269429769333,Non-significant background,1538,15.860575435701762
NKTR,PPIL3,23.44358,0.0967744578634618,Non-significant background,1539,15.8708879034753
CETN3,CALML4,26.92655,0.0967688299928574,Non-significant background,1540,15.881200371248841
TRAPPC2,TRAPPC2B,100.0,0.0967476052221639,Non-significant background,1541,15.89151283902238
ING2,ING3,25.9424,0.0967435252105988,Non-significant background,1542,15.901825306795917
USP19,USP11,23.34255,0.0965716139421376,Non-significant background,1543,15.912137774569453
MXD1,MXD3,43.1446,0.0965579747682552,Non-significant background,1544,15.922450242342991
MTF2,PHF1,38.9851,0.0965488662330571,Non-significant background,1545,15.93276271011653
GNB2,GNB4,90.0,0.096539729799182,Non-significant background,1546,15.943075177890071
CCNO,CCNB2,21.74735,0.0965127110143303,Non-significant background,1547,15.953387645663607
BCL7C,BCL7A,36.0753,0.0964740416402709,Non-significant background,1548,15.963700113437145
SNRPB2,SNRPA,60.72815,0.0964583883239861,Non-significant background,1549,15.974012581210683
ODF2,ODF2L,24.77085,0.0964386839707625,Non-significant background,1550,15.984325048984221
DGKD,DGKZ,21.67495,0.0963761751863132,Non-significant background,1551,15.99463751675776
LRCH4,LRCH3,41.6796,0.0963354860962782,Non-significant background,1552,16.004949984531297
PKNOX2,MEIS2,34.3529,0.0963239931676319,Non-significant background,1553,16.01526245230484
ABO,GBGT1,41.7211,0.0963059288440754,Non-significant background,1554,16.025574920078377
PTPN2,PTPN7,20.23095,0.0962679411591832,Non-significant background,1555,16.035887387851915
SLC25A33,SLC25A10,20.4587,0.0961840844198735,Non-significant background,1556,16.04619985562545
PBX4,MEIS2,20.035,0.0961746313784054,Non-significant background,1557,16.056512323398987
PPIL2,PPIL3,33.35045,0.0960819487487195,Non-significant background,1558,16.066824791172525
RBM27,RBM26,46.5715,0.0960446635242273,Non-significant background,1559,16.077137258946067
NR2F2,NR2C1,28.9242,0.0960252281191806,Non-significant background,1560,16.087449726719605
CLK1,DYRK1A,20.8631,0.0959515909953132,Non-significant background,1561,16.097762194493143
ATG4A,ATG4B,53.60515,0.0958823916064993,Non-significant background,1562,16.10807466226668
HNRNPF,GRSF1,33.248,0.0958203894804698,Non-significant background,1563,16.11838713004022
HNF4A,NR2F2,30.7752,0.0958079605616164,Non-significant background,1564,16.128699597813757
CSNK1G1,CSNK1D,44.44755,0.0957562401473568,Non-significant background,1565,16.139012065587295
TSPYL6,TSPYL5,36.52015,0.0956764316034571,Non-significant background,1566,16.149324533360833
GRK3,GRK6,35.2451,0.0956563209717208,Non-significant background,1567,16.15963700113437
MAP2K1,MAP2K4,33.58775,0.0956349006671041,Non-significant background,1568,16.16994946890791
UBE2J2,UBE2G2,20.3393,0.0956078339008162,Non-significant background,1569,16.180261936681447
ARID1B,ARID1A,49.5771,0.0955657033506695,Non-significant background,1570,16.190574404454985
HNF4A,NR2C2,23.73045,0.0955485841051777,Non-significant background,1571,16.200886872228523
DDX19A,DDX24,20.3512,0.0955277582817824,Non-significant background,1572,16.211199340002064
DHX8,DHX40,31.23505,0.0953349667464474,Non-significant background,1573,16.221511807775602
FBRS,FBRSL1,31.4872,0.09517544848826,Non-significant background,1574,16.23182427554914
MAP4K2,SLK,20.29225,0.0951487640465926,Non-significant background,1575,16.24213674332268
DDX6,DDX1,20.18825,0.0951336300984046,Non-significant background,1576,16.252449211096216
B3GNT5,B3GNT2,24.5309,0.0951305941715398,Non-significant background,1577,16.26276167886975
SRSF6,SRSF1,37.47185,0.095090661851319,Non-significant background,1578,16.27307414664329
RNPEPL1,LTA4H,30.00895,0.0950359548843854,Non-significant background,1579,16.28338661441683
DHX15,DHX57,24.34615,0.0950301177694231,Non-significant background,1580,16.29369908219037
E2F4,E2F3,27.65965,0.0950054748736035,Non-significant background,1581,16.304011549963906
TRAF5,TRAF3,41.604,0.0947274827391643,Non-significant background,1582,16.314324017737444
KLF13,KLF9,41.25965,0.0946535285165768,Non-significant background,1583,16.324636485510982
PIK3R2,PIK3R3,55.26805,0.0946016539469919,Non-significant background,1584,16.33494895328452
PLOD1,PLOD3,57.88725,0.0945812809090228,Non-significant background,1585,16.345261421058062
EEF1D,EEF1B2,41.6308,0.094581048574615,Non-significant background,1586,16.3555738888316
UBE2R2,UBE2V2,23.8612,0.0945571336949455,Non-significant background,1587,16.365886356605134
CHD4,CHD1,20.7714,0.0945255852904136,Non-significant background,1588,16.376198824378672
DYRK1A,CLK1,20.8631,0.094516957789345,Non-significant background,1589,16.38651129215221
POLE4,NFYC,20.18115,0.0945099637831728,Non-significant background,1590,16.39682375992575
PHTF1,PHTF2,54.5964,0.0944871750813906,Non-significant background,1591,16.407136227699286
CETN3,EFCAB2,26.14585,0.0944690627533605,Non-significant background,1592,16.417448695472828
ARMC10,ARMCX3,47.48645,0.094455417937884,Non-significant background,1593,16.427761163246366
SLC9B1,SLC9B2,53.82585,0.094396274396024,Non-significant background,1594,16.438073631019904
ANXA5,ANXA4,56.7864,0.0943394113432652,Non-significant background,1595,16.448386098793442
PSMA2,PSMA3,27.4535,0.0941550791100897,Non-significant background,1596,16.45869856656698
DHX29,DHX30,23.28455,0.0939964223581935,Non-significant background,1597,16.469011034340518
KIF18B,KIF18A,34.42375,0.0939751002977355,Non-significant background,1598,16.479323502114056
HSPH1,HYOU1,25.4564,0.0939150310373212,Non-significant background,1599,16.489635969887594
DIP2A,DIP2B,71.4333,0.0938827174188221,Non-significant background,1600,16.499948437661132
HDAC2,HDAC1,85.7765,0.093692406198274,Non-significant background,1601,16.51026090543467
RCN3,RCN2,34.11845,0.0936464719250035,Non-significant background,1602,16.520573373208208
CHMP2A,CHMP1B,29.0654,0.0935980106216883,Non-significant background,1603,16.530885840981746
SP7,KLF9,21.8231,0.0935608934214573,Non-significant background,1604,16.541198308755284
ATP9B,ATP11B,26.68255,0.0935120644106561,Non-significant background,1605,16.551510776528826
TXNRD1,GSR,31.4545,0.09351101614904,Non-significant background,1606,16.561823244302364
CANX,CALR,36.78545,0.0934153077493095,Non-significant background,1607,16.5721357120759
MAP3K2,MAP2K1,21.2162,0.0934036239642231,Non-significant background,1608,16.582448179849436
B4GALT1,B4GALT7,26.18215,0.0933519000715862,Non-significant background,1609,16.592760647622974
UCK2,UCK1,70.6945,0.0933434519099875,Non-significant background,1610,16.603073115396512
HOOK3,CCDC88A,21.87405,0.0932968138376326,Non-significant background,1611,16.613385583170054
CYTH3,GBF1,22.0683,0.0932514441737399,Non-significant background,1612,16.62369805094359
CD9,CD81,43.5474,0.093210565050642,Non-significant background,1613,16.63401051871713
DOK3,DOK1,28.7214,0.0931706946311094,Non-significant background,1614,16.644322986490668
HSPA1B,HSPA5,61.62785,0.0931553695552746,Non-significant background,1615,16.654635454264206
ZNF479,ZNF680,64.89775,0.0930813399737533,Non-significant background,1616,16.664947922037744
NF2,RDX,46.86395,0.0930273097944266,Non-significant background,1617,16.67526038981128
SLC29A2,SLC29A1,48.0263,0.0928067759686332,Non-significant background,1618,16.68557285758482
NR2F2,RXRB,32.6164,0.0927111408618501,Non-significant background,1619,16.695885325358358
SRSF4,SRSF5,48.4565,0.0926703450498661,Non-significant background,1620,16.706197793131896
ANXA11,ANXA5,43.1389,0.0926532903581939,Non-significant background,1621,16.716510260905434
STARD8,DLC1,36.9973,0.0925932895929854,Non-significant background,1622,16.72682272867897
SMAD4,SMAD2,37.7504,0.0925626288419961,Non-significant background,1623,16.73713519645251
MAN1A1,MAN1B1,29.3239,0.0924744615830037,Non-significant background,1624,16.74744766422605
RTEL1,ERCC2,20.95445,0.0924149415923409,Non-significant background,1625,16.75776013199959
KLF16,KLF1,21.87475,0.0923724032448939,Non-significant background,1626,16.768072599773127
UBE2V1,UBE2V2,88.3603,0.0923599202240096,Non-significant background,1627,16.778385067546665
YTHDF1,YTHDF2,66.1013,0.0923478087106855,Non-significant background,1628,16.788697535320203
UBN2,UBN1,36.95115,0.0921857395960599,Non-significant background,1629,16.79901000309374
HDHD2,PDXP,27.14765,0.0921795158146203,Non-significant background,1630,16.809322470867276
RARG,NR1D2,26.3294,0.0921767490055276,Non-significant background,1631,16.819634938640817
THRA,THRB,65.66715,0.0921655675886984,Non-significant background,1632,16.829947406414355
KPNA4,KPNA1,46.4709,0.0920871698840769,Non-significant background,1633,16.840259874187893
FLNB,FLNC,69.56965,0.092059489768486,Non-significant background,1634,16.85057234196143
KDM4B,KDM4A,49.27005,0.0920282676984639,Non-significant background,1635,16.86088480973497
PYCR3,PYCR2,40.6478,0.0920274324337969,Non-significant background,1636,16.871197277508507
DUS2,DUS1L,21.3342,0.0920135829072661,Non-significant background,1637,16.88150974528205
GGA1,GGA2,46.34585,0.0919712311219579,Non-significant background,1638,16.891822213055583
HOXD9,HOXB9,41.3875,0.091948474211465,Non-significant background,1639,16.90213468082912
PLEKHA8,PLEKHA3,39.9769,0.0919338525095795,Non-significant background,1640,16.91244714860266
CHD1L,SMARCA4,21.5249,0.0918649358514191,Non-significant background,1641,16.922759616376197
METTL2A,METTL8,50.2597,0.0918176150049429,Non-significant background,1642,16.933072084149735
R3HDM2,R3HDM1,49.8525,0.091718053739691,Non-significant background,1643,16.943384551923273
TFR2,TFRC,41.5405,0.0916795109656866,Non-significant background,1644,16.953697019696815
IRF9,IRF3,20.7674,0.09155868779844,Non-significant background,1645,16.964009487470353
LHX3,LMO4,26.16745,0.0915512689636546,Non-significant background,1646,16.97432195524389
TARBP2,PRKRA,43.5644,0.0915097664709105,Non-significant background,1647,16.98463442301743
TBX19,TBX18,22.50165,0.0914999150616464,Non-significant background,1648,16.994946890790967
SNX33,SNX9,35.4263,0.0914624063540513,Non-significant background,1649,17.005259358564505
RUFY2,RUFY1,57.7299,0.0914500604983882,Non-significant background,1650,17.015571826338043
MAPK12,MAPK14,61.6288,0.0913118747794059,Non-significant background,1651,17.02588429411158
PFKP,PFKM,70.9723,0.0912860452633054,Non-significant background,1652,17.03619676188512
B9D1,MKS1,20.07265,0.0912825369177165,Non-significant background,1653,17.046509229658657
CCNT2,CCNK,20.2657,0.0912493855064102,Non-significant background,1654,17.056821697432195
DHX15,DHX36,24.7492,0.0912218880193671,Non-significant background,1655,17.067134165205733
CUL4A,CUL2,28.3269,0.0911531258305797,Non-significant background,1656,17.07744663297927
OSBPL5,OSBPL11,20.05835,0.0911227616142684,Non-significant background,1657,17.087759100752812
VPS13C,VPS13A,39.71735,0.0910603886983184,Non-significant background,1658,17.09807156852635
